Customer,Count of Customer,Count of Pre Customer,Perc_transac_change,Post TRAN_AMT,Pre TRAN_AMT,Perce_Amnt_change
119003863,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
119014509,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
119016341,17877,1,1787600.00%,164643072180.83002,₦6332000.00,2600074.86%
119021504,17877,1,1787600.00%,164643072180.83002,₦5450000.00,3020873.80%
119403578,17877,1,1787600.00%,164643072180.83002,₦11332000.00,1452803.92%
120016729,17877,1,1787600.00%,164643072180.83002,₦7000000.00,2351943.89%
120019902,17877,1,1787600.00%,164643072180.83002,₦10000000.00,1646330.72%
120029543,17877,1,1787600.00%,164643072180.83002,₦6800000.00,2421121.65%
120052540,17877,1,1787600.00%,164643072180.83002,₦7000000.00,2351943.89%
120053103,17877,1,1787600.00%,164643072180.83002,₦38000000.00,433171.24%
120057800,17877,1,1787600.00%,164643072180.83002,₦11000000.00,1496655.20%
120428883,17877,1,1787600.00%,164643072180.83002,₦5312000.00,3099355.43%
120462251,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
120464399,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
121016466,17877,1,1787600.00%,164643072180.83002,₦5010000.00,3286188.87%
121018266,17877,1,1787600.00%,164643072180.83002,₦5143000.00,3201204.15%
121025915,17877,1,1787600.00%,164643072180.83002,₦5277600.00,3119558.03%
130004756,17877,1,1787600.00%,164643072180.83002,₦5710000.00,2883316.33%
130009613,17877,1,1787600.00%,164643072180.83002,₦13900000.00,1184382.53%
130010396,17877,1,1787600.00%,164643072180.83002,₦10000000.00,1646330.72%
130012224,17877,1,1787600.00%,164643072180.83002,₦7000000.00,2351943.89%
130013170,17877,1,1787600.00%,164643072180.83002,₦5400000.00,3048845.78%
131000232,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
131005815,17877,1,1787600.00%,164643072180.83002,₦5676000.00,2900588.38%
136000883,17877,1,1787600.00%,164643072180.83002,₦5880000.00,2799952.25%
140046403,17877,1,1787600.00%,164643072180.83002,₦10000000.00,1646330.72%
140071484,17877,1,1787600.00%,164643072180.83002,₦5500000.00,2993410.40%
140401278,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
143014441,17877,1,1787600.00%,164643072180.83002,₦5670000.00,2903657.89%
144010605,17877,1,1787600.00%,164643072180.83002,₦5500000.00,2993410.40%
146035947,17877,1,1787600.00%,164643072180.83002,₦6841700.00,2406364.36%
147002329,17877,1,1787600.00%,164643072180.83002,₦5582000.00,2949435.51%
148001557,17877,1,1787600.00%,164643072180.83002,₦5900000.00,2790460.55%
149000383,17877,1,1787600.00%,164643072180.83002,₦5480000.00,3004335.62%
149409085,17877,1,1787600.00%,164643072180.83002,₦7000000.00,2351943.89%
149411576,17877,1,1787600.00%,164643072180.83002,₦5046600.00,3262355.36%
150014688,17877,1,1787600.00%,164643072180.83002,₦6380000.00,2580512.42%
150400268,17877,1,1787600.00%,164643072180.83002,₦12950000.00,1271275.07%
150400879,17877,1,1787600.00%,164643072180.83002,₦8047000.00,2045918.05%
150408800,17877,1,1787600.00%,164643072180.83002,₦8848000.00,1860694.22%
152000630,17877,1,1787600.00%,164643072180.83002,₦5300000.00,3106373.06%
152001838,17877,1,1787600.00%,164643072180.83002,₦5091000.00,3233902.60%
152406131,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
153004377,17877,1,1787600.00%,164643072180.83002,₦5056000.00,3256289.88%
153019266,17877,1,1787600.00%,164643072180.83002,₦9550000.00,1723911.23%
153401588,17877,1,1787600.00%,164643072180.83002,₦7600000.00,2166256.21%
154003488,17877,1,1787600.00%,164643072180.83002,₦7120000.00,2312302.70%
154094864,17877,1,1787600.00%,164643072180.83002,₦5738450.00,2869020.97%
154095307,17877,1,1787600.00%,164643072180.83002,₦5500000.00,2993410.40%
154096165,17877,1,1787600.00%,164643072180.83002,₦5080000.00,3240905.36%
154099162,17877,1,1787600.00%,164643072180.83002,₦5850000.00,2814311.49%
154101665,17877,1,1787600.00%,164643072180.83002,₦5200000.00,3166112.93%
154103335,17877,1,1787600.00%,164643072180.83002,₦5300000.00,3106373.06%
154400787,17877,1,1787600.00%,164643072180.83002,₦5700000.00,2888374.95%
154418334,17877,1,1787600.00%,164643072180.83002,₦5900000.00,2790460.55%
155004325,17877,1,1787600.00%,164643072180.83002,₦53500000.00,307644.06%
160000577,17877,1,1787600.00%,164643072180.83002,₦5088910.00,3235230.79%
160002518,17877,1,1787600.00%,164643072180.83002,₦5241055.00,3141310.88%
160003015,17877,1,1787600.00%,164643072180.83002,₦5480000.00,3004335.62%
160407251,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
160407901,17877,1,1787600.00%,164643072180.83002,₦6720000.00,2449945.72%
160428727,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
161000415,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
161001365,17877,1,1787600.00%,164643072180.83002,₦5150000.00,3196852.86%
161002060,17877,1,1787600.00%,164643072180.83002,₦8000000.00,2057938.40%
161007669,17877,1,1787600.00%,164643072180.83002,₦5500000.00,2993410.40%
161402598,17877,1,1787600.00%,164643072180.83002,₦6170000.00,2668345.25%
162016209,17877,1,1787600.00%,164643072180.83002,₦5600000.00,2939954.86%
162020354,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
163018105,17877,1,1787600.00%,164643072180.83002,₦6300000.00,2613282.10%
163019329,17877,1,1787600.00%,164643072180.83002,₦11300000.00,1456918.34%
163024363,17877,1,1787600.00%,164643072180.83002,₦10440000.00,1576940.92%
163026271,17877,1,1787600.00%,164643072180.83002,₦5317500.00,3096149.59%
163403476,17877,1,1787600.00%,164643072180.83002,₦8000000.00,2057938.40%
163409703,17877,1,1787600.00%,164643072180.83002,₦13950000.00,1180137.08%
164002661,17877,1,1787600.00%,164643072180.83002,₦5400000.00,3048845.78%
164004798,17877,1,1787600.00%,164643072180.83002,₦5420000.00,3037595.06%
164005811,17877,1,1787600.00%,164643072180.83002,₦5400000.00,3048845.78%
164404658,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
164407519,17877,1,1787600.00%,164643072180.83002,₦5143000.00,3201204.15%
164411760,17877,1,1787600.00%,164643072180.83002,₦7850000.00,2097263.98%
165002500,17877,1,1787600.00%,164643072180.83002,₦5300000.00,3106373.06%
165005215,17877,1,1787600.00%,164643072180.83002,₦6413400.00,2567072.98%
165006508,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
165402068,17877,1,1787600.00%,164643072180.83002,₦7800000.00,2110708.62%
166002079,17877,1,1787600.00%,164643072180.83002,₦6800000.00,2421121.65%
166008783,17877,1,1787600.00%,164643072180.83002,₦5090410.00,3234277.43%
166009175,17877,1,1787600.00%,164643072180.83002,₦6800000.00,2421121.65%
166010576,17877,1,1787600.00%,164643072180.83002,₦5391400.00,3053709.26%
166403008,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
167025210,17877,1,1787600.00%,164643072180.83002,₦5041500.00,3265655.67%
167405221,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
167409902,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
169006986,17877,1,1787600.00%,164643072180.83002,₦15000000.00,1097520.48%
170001048,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
170002755,17877,1,1787600.00%,164643072180.83002,₦6364000.00,2587000.44%
171001345,17877,1,1787600.00%,164643072180.83002,₦5560000.00,2961106.33%
171004645,17877,1,1787600.00%,164643072180.83002,₦6520270.00,2524995.93%
171403223,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
171403467,17877,1,1787600.00%,164643072180.83002,₦12717020.00,1294567.09%
171415261,17877,1,1787600.00%,164643072180.83002,₦6000000.00,2743951.20%
173002548,17877,1,1787600.00%,164643072180.83002,₦10000000.00,1646330.72%
173408543,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
179458590,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
181411608,17877,1,1787600.00%,164643072180.83002,₦6678000.00,2465354.81%
182002444,17877,1,1787600.00%,164643072180.83002,₦15735000.00,1046249.36%
182009359,17877,1,1787600.00%,164643072180.83002,₦5722000.00,2877269.31%
182023601,17877,1,1787600.00%,164643072180.83002,₦8550000.00,1925549.97%
183001385,17877,1,1787600.00%,164643072180.83002,₦5467470.00,3011221.00%
183011972,17877,1,1787600.00%,164643072180.83002,₦5854500.00,2812148.22%
183419260,17877,1,1787600.00%,164643072180.83002,₦5506000.00,2990148.31%
183427787,17877,1,1787600.00%,164643072180.83002,₦5100000.00,3228195.53%
183434445,17877,1,1787600.00%,164643072180.83002,₦8000000.00,2057938.40%
185039073,17877,1,1787600.00%,164643072180.83002,₦6000000.00,2743951.20%
188403655,17877,1,1787600.00%,164643072180.83002,₦6000000.00,2743951.20%
188446310,17877,1,1787600.00%,164643072180.83002,₦10000000.00,1646330.72%
189003363,17877,1,1787600.00%,164643072180.83002,₦9000000.00,1829267.47%
189407604,17877,1,1787600.00%,164643072180.83002,₦8997000.00,1829877.46%
190003504,17877,1,1787600.00%,164643072180.83002,₦9200000.00,1789498.61%
190026689,17877,1,1787600.00%,164643072180.83002,₦7400000.00,2224806.38%
190046559,17877,1,1787600.00%,164643072180.83002,₦10000000.00,1646330.72%
190421251,17877,1,1787600.00%,164643072180.83002,₦5127600.00,3210818.80%
190423550,17877,1,1787600.00%,164643072180.83002,₦6000000.00,2743951.20%
190429827,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
190434053,17877,1,1787600.00%,164643072180.83002,₦5500000.00,2993410.40%
191039793,17877,1,1787600.00%,164643072180.83002,₦6870000.00,2396451.27%
192044464,17877,1,1787600.00%,164643072180.83002,₦7700000.00,2138121.72%
194005259,17877,1,1787600.00%,164643072180.83002,₦6000000.00,2743951.20%
194014354,17877,1,1787600.00%,164643072180.83002,₦5300000.00,3106373.06%
194404814,17877,1,1787600.00%,164643072180.83002,₦5370500.00,3065593.55%
194406052,17877,1,1787600.00%,164643072180.83002,₦7000000.00,2351943.89%
197476396,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
199414258,17877,1,1787600.00%,164643072180.83002,₦5068400.00,3248323.02%
199414915,17877,1,1787600.00%,164643072180.83002,₦17896500.00,919873.58%
200009235,17877,1,1787600.00%,164643072180.83002,₦6110000.00,2694549.30%
201016308,17877,1,1787600.00%,164643072180.83002,₦8762700.00,1878808.01%
201017607,17877,1,1787600.00%,164643072180.83002,₦6317850.00,2605898.44%
201018118,17877,1,1787600.00%,164643072180.83002,₦5200000.00,3166112.93%
201024495,17877,1,1787600.00%,164643072180.83002,₦5750000.00,2863257.78%
201028547,17877,1,1787600.00%,164643072180.83002,₦8267000.00,1991469.76%
201412331,17877,1,1787600.00%,164643072180.83002,₦5255755.00,3132524.56%
202000171,17877,1,1787600.00%,164643072180.83002,₦11000000.00,1496655.20%
204002821,17877,1,1787600.00%,164643072180.83002,₦13000000.00,1266385.17%
204007046,17877,1,1787600.00%,164643072180.83002,₦6121500.00,2689487.06%
204010887,17877,1,1787600.00%,164643072180.83002,₦6254750.00,2632188.62%
204016004,17877,1,1787600.00%,164643072180.83002,₦6000000.00,2743951.20%
204403620,17877,1,1787600.00%,164643072180.83002,₦5706000.00,2885337.65%
204407350,17877,1,1787600.00%,164643072180.83002,₦5250000.00,3135958.52%
205411941,17877,1,1787600.00%,164643072180.83002,₦8000000.00,2057938.40%
206006815,17877,1,1787600.00%,164643072180.83002,₦5500000.00,2993410.40%
209023713,17877,1,1787600.00%,164643072180.83002,₦9792550.00,1681209.49%
211006890,17877,1,1787600.00%,164643072180.83002,₦5400000.00,3048845.78%
212025779,17877,1,1787600.00%,164643072180.83002,₦19700000.00,835651.64%
212035954,17877,1,1787600.00%,164643072180.83002,₦10000000.00,1646330.72%
212040939,17877,1,1787600.00%,164643072180.83002,₦15000000.00,1097520.48%
212523611,17877,1,1787600.00%,164643072180.83002,₦6907170.00,2383554.55%
214408514,17877,1,1787600.00%,164643072180.83002,₦6700000.00,2457259.29%
214408756,17877,1,1787600.00%,164643072180.83002,₦5060000.00,3253715.66%
214418612,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
215417598,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
215427781,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
215442832,17877,1,1787600.00%,164643072180.83002,₦5400000.00,3048845.78%
215448021,17877,1,1787600.00%,164643072180.83002,₦7491000.00,2197778.42%
216012340,17877,1,1787600.00%,164643072180.83002,₦6294300.00,2615648.73%
219003687,17877,1,1787600.00%,164643072180.83002,₦5931920.00,2775444.38%
219010882,17877,1,1787600.00%,164643072180.83002,₦5283505.00,3116071.41%
219406086,17877,1,1787600.00%,164643072180.83002,₦5750000.00,2863257.78%
219406495,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
220006443,17877,1,1787600.00%,164643072180.83002,₦6600000.00,2494492.00%
220007471,17877,1,1787600.00%,164643072180.83002,₦6270000.00,2625786.32%
220011697,17877,1,1787600.00%,164643072180.83002,₦10108500.00,1628658.69%
220013517,17877,1,1787600.00%,164643072180.83002,₦6000000.00,2743951.20%
220014819,17877,1,1787600.00%,164643072180.83002,₦7100000.00,2318816.51%
220015641,17877,1,1787600.00%,164643072180.83002,₦6000000.00,2743951.20%
220016132,17877,1,1787600.00%,164643072180.83002,₦5837500.00,2820338.07%
220401347,17877,1,1787600.00%,164643072180.83002,₦9300000.00,1770255.61%
220426179,17877,1,1787600.00%,164643072180.83002,₦20000000.00,823115.36%
220429821,17877,1,1787600.00%,164643072180.83002,₦5554000.00,2964305.33%
220433798,17877,1,1787600.00%,164643072180.83002,₦7350000.00,2239941.80%
220437683,17877,1,1787600.00%,164643072180.83002,₦5680000.00,2898545.64%
221011487,17877,1,1787600.00%,164643072180.83002,₦5848100.00,2815225.87%
221401426,17877,1,1787600.00%,164643072180.83002,₦5122000.00,3214329.37%
221406299,17877,1,1787600.00%,164643072180.83002,₦7000000.00,2351943.89%
221410152,17877,1,1787600.00%,164643072180.83002,₦5497520.00,2994760.81%
221412675,17877,1,1787600.00%,164643072180.83002,₦9750000.00,1688546.89%
222400736,17877,1,1787600.00%,164643072180.83002,₦5750000.00,2863257.78%
222409779,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
222414862,17877,1,1787600.00%,164643072180.83002,₦5516500.00,2984456.73%
222414875,17877,1,1787600.00%,164643072180.83002,₦5667000.00,2905195.08%
222437325,17877,1,1787600.00%,164643072180.83002,₦5300000.00,3106373.06%
223008745,17877,1,1787600.00%,164643072180.83002,₦5250000.00,3135958.52%
223409361,17877,1,1787600.00%,164643072180.83002,₦6720000.00,2449945.72%
223409377,17877,1,1787600.00%,164643072180.83002,₦7500000.00,2195140.96%
225003440,17877,1,1787600.00%,164643072180.83002,₦5500000.00,2993410.40%
227047474,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
227406918,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
227421727,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
228000004,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
228000549,17877,1,1787600.00%,164643072180.83002,₦6250000.00,2634189.15%
228400848,17877,1,1787600.00%,164643072180.83002,₦5750000.00,2863257.78%
228403367,17877,1,1787600.00%,164643072180.83002,₦5242000.00,3140744.57%
228405344,17877,1,1787600.00%,164643072180.83002,₦5100000.00,3228195.53%
228405847,17877,1,1787600.00%,164643072180.83002,₦6145000.00,2679201.42%
228405956,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
228406805,17877,1,1787600.00%,164643072180.83002,₦6400000.00,2572448.00%
228415271,17877,1,1787600.00%,164643072180.83002,₦6932000.00,2375016.45%
230033506,17877,1,1787600.00%,164643072180.83002,₦5589000.00,2945741.33%
230048159,17877,1,1787600.00%,164643072180.83002,₦5400000.00,3048845.78%
230404727,17877,1,1787600.00%,164643072180.83002,₦10000000.00,1646330.72%
234402236,17877,1,1787600.00%,164643072180.83002,₦5400000.00,3048845.78%
237031185,17877,1,1787600.00%,164643072180.83002,₦7387500.00,2228571.03%
240020061,17877,1,1787600.00%,164643072180.83002,₦7000000.00,2351943.89%
242001746,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
250020675,17877,1,1787600.00%,164643072180.83002,₦8483000.00,1940759.04%
250031742,17877,1,1787600.00%,164643072180.83002,₦5350000.00,3077340.60%
250409130,17877,1,1787600.00%,164643072180.83002,₦10498000.00,1568227.99%
250418625,17877,1,1787600.00%,164643072180.83002,₦7000000.00,2351943.89%
250419403,17877,1,1787600.00%,164643072180.83002,₦5640000.00,2919103.41%
250441348,17877,1,1787600.00%,164643072180.83002,₦6111000.00,2694108.35%
251012348,17877,1,1787600.00%,164643072180.83002,₦7000000.00,2351943.89%
251414918,17877,1,1787600.00%,164643072180.83002,₦5600000.00,2939954.86%
252408011,17877,1,1787600.00%,164643072180.83002,₦9351500.00,1760506.02%
252463071,17877,1,1787600.00%,164643072180.83002,₦5200000.00,3166112.93%
252469432,17877,1,1787600.00%,164643072180.83002,₦10000000.00,1646330.72%
252476728,17877,1,1787600.00%,164643072180.83002,₦9990000.00,1647978.80%
253402565,17877,1,1787600.00%,164643072180.83002,₦8730000.00,1885845.84%
253403221,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
253414502,17877,1,1787600.00%,164643072180.83002,₦5820200.00,2828721.56%
253419684,17877,1,1787600.00%,164643072180.83002,₦8000000.00,2057938.40%
253437416,17877,1,1787600.00%,164643072180.83002,₦8500000.00,1936877.32%
254006365,17877,1,1787600.00%,164643072180.83002,₦6750000.00,2439056.62%
254007787,17877,1,1787600.00%,164643072180.83002,₦6650000.00,2475735.67%
254008929,17877,1,1787600.00%,164643072180.83002,₦5255260.00,3132819.63%
255008319,17877,1,1787600.00%,164643072180.83002,₦14750000.00,1116124.22%
